GDD5,MTCO,Abies,Alnus,Betula,Picea,Pinus D,Quercus D,Gramineae
1647,-3.7,6,6,0,11,430,0,71
2376,-1.2,0,18,0,0,458,0,246
2346,-1.3,0,54,0,5,257,0,93
2626,-0.3,7,26,0,7,129,0,26
2850,0.4,0,5,0,11,127,0,33
2865,0.4,0,17,10,0,555,0,187
2582,-0.7,0,20,0,0,250,0,173
1791,-3.2,0,0,0,14,283,0,68
1684,-3.7,0,10,0,5,170,0,48
1543,-4,0,10,0,0,93,0,83
1942,-2.8,0,16,0,21,200,0,121
2317,-1.5,0,26,0,0,157,0,73
2944,0.8,0,24,6,0,142,0,36
2893,0.6,0,17,0,17,155,0,74
2327,-1.3,5,5,34,16,445,0,206
2777,0.1,0,15,8,8,374,0,49
2248,-1.7,0,16,0,0,272,0,125
2576,-0.6,0,15,0,5,171,0,104
2438,-0.8,0,39,5,17,370,0,91
2123,-2.1,0,0,0,5,313,0,112
1065,-23.6,0,26,41,862,47,3,6
1519,-18.7,9,52,139,100,500,41,38
1428,-18.7,2,53,106,103,179,62,85
1506,-18.4,0,44,67,96,269,56,44
1389,-19.2,8,71,69,237,336,13,59
1418,-19.3,3,64,133,106,243,46,72
1474,-18.7,3,40,92,123,335,45,76
1648,-17.7,2,84,25,51,265,38,257
1541,-17.7,3,45,79,45,202,153,126
960,-9.4,48,109,0,24,639,0,121
1891,-11.7,4,0,4,15,145,27,439
1896,-11.2,3,11,11,7,116,34,280
2432,-4.5,0,4,0,8,158,12,280
2495,-3.9,0,0,0,7,297,3,184
2418,-5.7,0,0,0,4,51,16,515
556,-9.2,19,61,595,129,27,10,19
490,-11.3,26,79,114,174,0,4,508
1117,-6.4,62,42,57,341,53,8,26
596,-9.4,8,26,669,177,43,2,0
1135,-6.2,74,80,100,354,49,15,43
1141,-6.4,30,36,77,106,36,7,59
1150,-6.3,89,50,184,214,75,15,15
839,-8.9,177,61,39,460,125,0,3
1122,-6.3,21,114,78,666,36,0,3
980,-5.5,123,36,83,415,19,5,36
1101,-5.3,45,64,71,733,11,3,5
849,-5.2,62,137,85,291,50,2,55
940,-4.4,205,21,21,172,25,9,12
879,-8.6,13,32,159,65,21,2,635
912,-4.4,398,24,22,72,9,13,13
597,-20.5,18,10,7,917,41,0,7
980,-4.8,59,45,17,471,10,15,13
508,-11.3,8,154,371,200,68,2,50
476,-11.6,30,113,291,226,134,7,137
476,-11.6,32,98,285,226,119,6,132
680,-16.9,17,97,71,760,11,3,31
1135,-6.4,215,75,162,235,41,3,62
1097,-6.7,35,35,125,146,38,20,170
1002,-4.5,151,28,111,443,55,12,15
985,-4.9,69,254,52,353,17,0,183
924,-4.8,49,103,100,301,11,0,31
923,-4.6,23,275,86,175,10,4,13
1031,-4.2,54,37,37,279,14,13,15
1073,-4.5,86,61,48,209,10,3,13
714,-6.9,9,434,113,259,21,0,6
964,-5.3,9,233,248,185,14,6,0
891,-5.7,86,37,79,275,33,2,18
875,-5.5,132,31,61,411,38,0,35
912,-4.4,89,44,57,601,23,8,4
922,-3.9,56,302,166,356,0,44,44
836,-4.1,26,59,173,260,28,13,37
913,-3.8,26,61,82,61,61,18,26
950,-3.9,29,53,51,49,17,5,14
913,-4.8,177,38,42,219,38,0,21
903,-4.9,83,33,61,245,75,23,52
844,-28.1,0,211,0,485,219,0,0
790,-29.1,0,162,334,420,15,0,0
824,-28.3,0,150,287,435,29,0,8
822,-28.4,0,177,354,340,15,0,2
956,-26,3,147,119,207,378,0,3
822,-27.5,3,181,168,239,368,0,6
273,-33.6,0,77,643,27,70,0,18
0,-36,0,471,113,0,283,0,20
405,-29.4,0,489,308,106,11,0,32
375,-30,0,531,203,117,11,0,21
378,-29.5,0,380,347,41,10,0,21
364,-29.8,0,389,400,105,21,0,21
357,-30,0,374,298,110,11,0,77
349,-30,0,309,458,53,21,0,42
1033,-25.7,6,20,140,533,280,0,0
353,-29.7,0,314,419,65,20,0,44
417,-29,0,572,163,163,10,0,20
391,-30.2,0,341,330,227,10,0,21
450,-28.8,0,270,300,300,20,0,40
361,-29.2,0,420,269,97,10,0,55
356,-29.3,0,365,245,112,11,0,34
201,-33.6,0,119,71,83,190,0,18
440,-32.1,0,158,158,337,327,0,0
476,-27.4,0,483,195,174,92,0,20
272,-33.5,0,17,275,13,40,0,28
925,-26.1,0,208,268,187,278,0,14
872,-27.6,0,377,447,86,0,0,9
889,-25.8,0,38,178,240,199,0,171
784,-29,4,231,198,547,15,0,0
570,-31.1,0,215,229,542,9,0,5
950,-27.1,0,224,198,241,202,0,5
157,-33.4,0,187,230,48,267,0,54
12,-26.7,0,7,7,7,7,0,649
0,-42.1,0,0,0,0,0,0,210
356,-29.4,0,351,297,122,22,0,32
339,-29.6,0,325,210,58,11,0,93
342,-29.7,0,277,217,144,12,0,85
452,-28.8,0,271,313,292,10,0,21
98,-26,0,42,73,66,108,0,186
256,-32.9,0,56,262,54,87,0,1
48,-33.1,0,6,8,25,109,0,3
431,-29,0,0,312,661,13,0,11
273,-33.6,0,94,421,91,129,0,15
281,-32.7,0,130,409,72,186,0,96
345,-30.1,0,72,571,37,6,0,204
374,-29.6,0,329,417,94,11,0,43
361,-29.6,0,385,251,121,11,0,55
326,-30.5,0,255,305,122,11,0,0
328,-30.5,0,230,410,120,0,0,36
360,-29.4,0,306,377,70,12,0,70
509,-28.6,0,114,361,463,12,0,12
213,-30.1,0,51,310,51,52,0,161
466,-28.3,0,297,354,46,0,0,215
1070,-25.5,0,38,304,167,86,0,20
213,-30,5,164,268,21,71,0,71
344,-29.5,0,357,238,143,12,0,23
348,-29.7,0,145,472,97,11,0,35
395,-29.9,0,279,289,299,20,0,32
2066,-5,0,84,59,35,144,196,115
1999,-5.6,0,72,174,2,109,117,197
2088,-5.6,2,63,189,11,127,147,138
2152,-5.4,0,24,213,3,249,152,69
2234,-5.7,0,34,282,4,116,99,55
2292,-5,0,24,109,2,76,199,112
2180,-5,0,31,138,7,112,241,135
1918,-7,0,23,158,23,130,134,43
1869,-7.9,42,15,245,87,186,115,24
1829,-8.6,6,6,340,2,218,137,46
1855,-8.1,4,4,170,14,117,211,31
1266,-16.9,6,206,98,205,373,5,29
1868,-8,20,60,188,37,195,52,55
1609,-10.4,67,117,150,71,219,27,117
1591,-11.1,7,50,236,47,460,54,0
2218,-4.5,2,22,79,22,63,220,329
1665,-10.7,8,0,88,14,837,14,12
1742,-9.4,0,0,231,16,341,43,43
2255,-4.3,0,5,26,5,184,122,511
1836,-8.6,3,28,148,57,486,60,34
1922,-7.8,0,30,96,19,428,92,96
1581,-10.9,31,117,268,33,325,42,39
1621,-11.8,55,18,232,55,542,9,21
1830,-9.6,5,29,112,11,489,132,47
1954,-7,3,33,163,9,275,89,121
1657,-9,10,10,163,16,210,62,96
1738,-9.8,11,21,260,53,430,104,8
1925,-7.6,2,44,210,24,244,132,100
1726,-10,21,43,47,56,478,52,38
2022,-6,0,40,59,0,495,149,14
2022,-6,0,69,64,0,380,180,36
2048,-5.7,0,49,79,0,298,335,36
2048,-5.8,0,16,50,0,439,238,83
2076,-5.6,0,23,17,0,330,272,85
1024,-20,47,162,37,472,115,2,134
2076,-5.6,0,37,43,0,313,232,166
2040,-5.8,0,18,92,0,433,268,37
2031,-6,0,7,0,0,572,206,13
1808,-7.7,21,82,77,10,282,113,205
1808,-7.7,0,63,143,6,329,115,98
2051,-7,6,17,109,6,519,142,87
1957,-7.6,0,0,160,12,602,97,32
2071,-6.5,6,38,162,17,253,205,70
1777,-9.5,6,82,213,6,464,87,12
1777,-9.5,0,92,248,13,483,59,26
1774,-9.5,20,38,232,20,476,91,6
1774,-9.6,16,26,184,5,585,84,0
1274,-16.5,95,43,169,421,203,15,0
1216,-17.7,23,49,159,272,421,8,20
1166,-18.1,33,170,33,442,242,6,43
1205,-17.8,58,175,29,416,250,6,43
1311,-16.2,0,13,68,91,779,13,17
1769,-9.1,35,53,150,51,550,28,53
1625,-10.5,14,54,334,52,280,35,23
1692,-10.6,39,21,150,249,394,27,9
2056,-5.9,0,24,230,0,119,134,94
1591,-11.4,28,32,377,38,310,22,3
2045,-5.8,0,8,86,8,110,320,157
1865,-7.3,12,27,125,39,170,98,190
1862,-7.3,0,19,140,8,178,126,85
1866,-7.7,10,23,224,5,152,97,114
1693,-8.8,12,42,204,44,82,48,110
2051,-7,6,29,205,25,86,83,141
1689,-11.2,39,55,157,20,639,9,13
1676,-9.8,12,20,246,48,461,81,10
1580,-11.4,26,39,359,30,414,42,13
1602,-11.5,6,0,156,47,581,20,38
1642,-11.1,3,7,181,31,725,16,9
1750,-9.8,3,3,46,19,750,17,17
1750,-9.7,19,2,303,14,369,60,24
1949,-7.3,0,15,93,9,207,145,343
1423,-11.9,21,16,237,84,552,19,8
1204,-14.9,37,25,239,163,465,20,3
1326,-12.8,7,66,276,72,464,20,7
1268,-16.1,33,27,213,219,455,12,3
633,-25.4,1,33,54,563,239,2,17
575,-21.6,21,18,75,790,54,6,9
507,-23,77,36,113,726,30,9,0
585,-20.8,33,27,63,822,33,5,0
475,-22.4,0,180,159,374,36,0,16
419,-23,6,143,211,454,29,0,0
461,-22.5,2,51,64,517,24,0,0
441,-22.7,0,143,110,550,14,0,0
381,-22.8,0,27,417,438,12,0,0
347,-22.8,3,26,296,541,29,0,23
433,-23.1,0,16,69,780,86,0,19
1155,-18.7,13,10,78,572,284,3,3
626,-23.4,0,47,58,651,151,0,3
301,-23.2,0,196,263,456,26,3,6
1552,-12.7,53,0,273,143,443,23,0
181,-25.4,0,83,158,294,7,7,120
1923,-3.1,12,18,12,21,780,0,27
14,-27,0,10,21,8,12,0,283
1917,-9.7,0,0,0,12,251,0,309
1917,-9.7,0,3,0,6,307,3,184
1699,-8.5,0,3,168,39,457,52,85
1532,-9.2,0,0,23,31,592,23,23
2155,-8.7,3,6,0,0,56,3,123
2091,-9.4,0,6,0,0,41,6,294
1823,-8.6,0,42,194,30,197,141,96
1451,-5.3,8,53,68,32,609,0,68
735,-0.7,558,318,0,31,62,0,0
1057,1.1,502,276,0,24,100,0,24
1665,3.9,224,558,0,36,36,0,0
1741,4.4,108,703,0,55,108,0,0
1860,4.8,0,939,0,10,30,0,10
2041,5.6,0,259,0,8,8,0,66
1862,5.1,44,560,0,33,363,0,0
1859,5.1,0,637,0,13,325,0,13
1801,4.9,0,739,0,0,182,0,68
1026,1.8,282,410,0,51,103,0,51
1914,5.1,80,695,0,80,96,0,16
1905,5.1,11,947,0,11,11,0,0
1796,4.5,45,668,0,60,15,0,60
1946,5.7,0,900,0,70,10,0,10
1950,5.7,12,741,0,177,47,0,12
1940,5.7,69,691,0,138,35,0,17
1816,5.1,13,731,0,192,51,0,0
1907,5.6,23,779,0,35,23,0,23
1809,5.5,15,561,0,75,0,0,15
1057,2.5,150,304,0,29,121,0,150
1716,4.9,39,313,0,39,79,0,39
1713,4.9,31,652,0,31,31,0,0
1801,5,21,916,0,21,21,0,0
1716,4.9,0,970,0,0,0,0,10
1734,4.9,21,759,0,21,21,0,115
1653,4.5,14,601,0,200,14,129,14
1550,4.6,18,236,0,18,378,0,18
1858,5.8,23,849,0,23,23,0,59
1839,5.9,0,699,0,135,55,0,0
1489,4.6,75,626,0,126,100,0,24
1669,5.4,32,533,0,258,32,0,32
1803,5.6,46,341,0,272,0,0,0
1516,4.8,27,855,0,66,27,0,0
1550,4.3,0,0,0,0,0,25,0
1304,3.3,289,362,0,44,0,0,15
1903,4.8,44,914,0,0,0,0,11
967,1.4,231,463,0,75,157,0,0
79,-7.1,272,255,0,17,237,0,151
124,-6.5,206,411,0,19,225,0,102
130,-6.5,270,174,0,17,380,0,127
795,-0.7,146,791,0,15,33,0,0
2041,4.5,12,886,0,0,0,0,56
1818,3.6,0,916,0,21,21,0,10
2083,4.3,22,913,0,0,0,0,22
711,0.3,12,752,0,12,211,0,0
2208,5,26,767,0,26,77,0,26
2041,1.8,13,675,13,13,90,0,65
1800,5.8,0,495,0,89,89,0,50
1763,5.6,17,250,0,357,89,0,54
2136,5.4,12,205,0,60,686,0,12
1453,3.4,28,634,0,281,14,0,14
246,-3.6,0,650,0,312,13,0,13
794,0.5,312,547,0,15,46,0,0
599,-0.7,286,536,0,17,53,0,0
448,-1.9,91,727,0,18,55,0,18
2109,4.7,0,928,0,10,0,0,52
2046,1,12,912,0,0,0,0,12
2075,0.1,12,870,0,12,12,0,12
1411,-3.3,38,283,0,18,492,0,38
998,-5.6,43,141,0,338,436,0,14
582,-8.2,268,268,0,122,330,0,12
1913,5.4,0,680,0,0,300,0,0
490,-8.9,98,459,0,0,360,0,0
146,-12.2,57,172,0,57,667,0,11
120,-12.6,68,68,0,22,809,0,11
310,-10.5,334,86,0,12,432,0,123
517,-8.6,11,138,0,0,777,0,54
516,-9,275,11,0,176,505,0,11
963,-6.4,231,96,0,96,539,0,19
1163,-5.9,31,31,0,15,770,0,154
1209,-5.8,10,92,0,10,853,0,20
1207,-4.9,455,13,0,65,455,0,13
1272,-4.6,15,15,0,214,742,0,15
1455,-4.4,0,10,0,21,938,0,10
1421,-2.9,368,285,0,0,285,0,10
1799,-2.7,0,66,0,0,793,0,32
1908,-1.5,21,54,0,0,894,0,11
1872,-1.6,31,64,0,10,832,0,10
1816,-1.9,181,32,0,0,713,0,32
1761,-2.2,32,97,0,0,806,0,32
1714,-2.4,53,213,0,0,638,0,53
1691,-2.7,25,73,0,0,756,0,73
1648,-3.4,24,72,0,24,834,0,24
969,-6.7,32,79,0,32,794,0,15
1574,-4.2,0,10,0,10,835,0,10
1684,-3.7,29,29,0,14,286,0,429
1866,-3,10,10,0,10,385,0,125
1705,-3.7,22,11,0,11,495,0,329
1744,-3.6,13,13,0,0,256,0,577
1859,5.1,0,654,0,35,206,0,35
1850,5,15,607,0,15,333,0,0
1838,5,0,859,0,13,90,0,0
2058,-2.5,3,43,0,3,898,0,31
1934,-3.3,10,10,0,10,836,0,51
2101,-2.5,0,22,0,0,895,0,34
2186,-2.2,0,68,23,0,772,0,80
2123,-2.6,3,54,5,0,722,0,194
2143,-2.4,0,54,0,0,712,0,202
2099,-2.7,0,37,0,0,799,0,85
2235,-2.2,0,65,39,6,660,0,117
2201,-2.5,2,31,2,2,929,0,20
2236,-2.3,3,10,0,3,960,0,10
2097,-2.6,6,73,6,0,695,0,171
1299,-5.8,42,21,0,5,923,0,4
1106,-6.8,77,153,0,98,580,0,33
1354,-5.6,107,43,0,86,716,0,5
960,-7.7,88,21,0,40,818,0,11
1023,-7.3,113,34,7,113,643,0,34
1073,-6.6,138,106,0,138,486,0,84
258,-11.6,20,30,3,30,900,0,3
418,-10.1,10,31,2,10,932,0,2
418,-10.1,10,41,3,10,921,0,3
2117,-2.4,8,53,0,8,514,0,177
2059,-2.7,0,0,0,0,519,0,260
2114,-2.4,0,14,0,14,372,0,372
1577,4.5,14,644,0,42,200,0,14
1800,5.8,0,595,0,140,63,0,0
2158,3.8,62,762,13,13,138,0,0
1959,5.3,0,760,0,37,112,0,0
2103,-2.6,5,11,5,0,376,0,258
2061,-2.7,7,85,0,0,629,0,122
962,-20.8,0,98,192,415,156,4,9
1042,-20.2,0,91,106,511,186,5,17
1353,-10.6,3,0,0,19,563,9,141
2072,-5.8,7,4,0,36,560,0,62
2191,-4.9,3,3,3,3,168,13,114
1933,-5.3,3,0,0,0,432,18,52
2178,-3.9,0,0,0,0,245,7,174
2320,-3.1,9,0,0,4,341,19,56
2162,-3.3,12,0,0,20,246,47,52
1889,-4.1,3,3,0,6,266,14,169
869,-11.6,10,0,0,10,906,0,21
572,-13.7,33,11,0,11,607,0,119
705,-12.8,5,0,0,5,823,0,15
866,-11.8,30,0,0,49,455,0,49
930,-11.4,0,5,5,20,811,0,20
424,-15,20,5,0,20,752,0,92
933,-11.3,10,0,0,10,707,0,5
933,-11.3,10,0,0,10,763,0,31
933,-11.3,10,0,0,10,846,0,10
819,-11.9,0,0,0,0,950,0,10
340,-15.7,5,0,0,5,654,0,51
387,-15.3,10,10,0,31,701,0,31
1386,-8.6,10,0,0,10,587,0,52
1112,-10,20,0,0,20,756,0,51
976,-10.8,10,0,0,10,733,0,31
915,-11.2,0,0,0,10,886,0,21
903,-11.5,10,0,0,31,771,0,114
795,-12.2,22,0,0,11,859,0,0
735,-12.6,10,10,0,20,880,0,5
730,-12.7,20,10,0,10,849,0,10
593,-13.6,20,0,0,41,806,0,5
575,-13.8,10,0,5,41,867,0,5
894,-11.5,20,0,0,20,909,0,10
909,-11.4,10,0,0,10,857,0,10
912,-11.4,10,0,0,10,839,0,20
1206,-9.7,5,0,0,10,893,0,5
448,-14.8,10,0,0,31,825,0,10
453,-14.8,20,0,0,10,740,0,42
863,-11.8,21,0,0,21,736,0,10
1592,-7.5,10,0,0,10,473,0,93
276,-29.6,0,243,487,61,1,0,108
252,-31.4,0,244,418,39,0,0,87
887,-4.2,0,128,0,603,128,0,0
922,-3.8,0,78,0,421,250,0,0
863,-3.4,0,224,0,276,368,0,0
910,-4.9,0,67,0,411,389,0,67
916,-3.5,0,141,0,219,359,0,0
885,-3.7,0,77,0,308,384,0,16
1002,-1.1,16,48,0,428,333,0,0
877,-0.9,0,95,0,123,192,0,14
1008,-1.9,0,116,0,366,134,0,0
846,-5.2,0,565,0,194,65,0,15
899,-4.8,0,417,0,278,195,0,55
690,-4.9,25,121,25,365,98,0,0
864,-3.6,0,188,0,656,156,0,0
906,-3.2,0,119,0,644,191,0,23
846,-1.7,0,42,0,407,509,0,0
862,-3.4,0,53,0,569,324,0,0
1045,-4,0,167,0,633,167,0,0
1091,-1.3,0,98,0,528,353,0,0
1122,-0.2,0,131,0,553,158,0,27
1116,0,0,77,0,731,173,0,0
1128,-1.9,0,137,0,137,657,0,0
756,-18.6,33,22,11,88,780,0,33
72,-30.1,0,220,134,256,12,0,110
189,-27.5,0,52,103,186,10,0,31
225,-26.9,0,95,421,147,11,0,53
225,-26.9,0,94,333,167,10,0,42
234,-26.7,0,62,258,134,0,0,93
300,-25.6,0,105,389,53,0,0,116
281,-25.9,0,71,172,384,10,0,20
281,-25.9,0,40,253,495,10,0,20
262,-26.3,0,21,7,77,7,0,7
98,-29.4,0,163,214,306,20,0,82
72,-30.1,0,169,181,265,24,0,72
225,-26.9,0,101,483,225,11,0,67
262,-26.3,0,20,41,34,7,0,7
262,-26.3,0,152,323,182,10,0,40
262,-26.3,0,81,605,152,0,0,61
262,-26.3,0,144,381,103,0,0,62
225,-26.9,0,554,340,21,0,0,11
225,-26.9,0,141,525,172,0,0,51
189,-27.5,0,57,85,104,9,0,66
189,-27.5,0,63,144,99,9,0,90
143,-28.5,0,236,279,236,11,0,65
98,-29.4,0,102,110,237,17,0,0
72,-30.1,0,179,282,385,26,0,38
225,-26.9,0,84,337,242,11,0,126
225,-26.9,0,229,448,156,10,0,31
300,-25.6,0,10,61,40,0,0,30
262,-26.3,0,49,108,186,10,0,29
262,-26.3,0,153,572,163,0,0,10
262,-26.3,0,71,265,153,0,0,143
2754,7.1,11,254,0,103,57,11,208
2585,9,70,370,0,70,50,50,20
268,-33,0,104,260,73,104,0,10
238,-32.2,0,20,807,51,51,0,10
246,-33.2,0,73,260,52,94,0,0
578,-29.3,0,81,91,354,222,0,0
332,-30.9,0,467,267,122,11,0,22
261,-31.9,0,485,237,124,10,0,62
355,-30.4,0,448,260,125,10,0,52
419,-29.9,0,276,308,254,11,0,32
285,-30.9,0,162,374,253,20,0,81
287,-30.9,0,154,308,176,22,0,121
314,-30.7,0,128,202,117,53,0,170
356,-30.1,0,362,234,117,21,0,106
971,-25.1,10,156,94,469,229,0,10
19,-31.8,0,99,38,23,0,0,214
177,-30.8,0,98,152,98,54,0,293
860,-28.5,0,260,220,280,200,0,0
774,-29.6,13,132,303,395,145,0,0
457,-33.6,10,156,156,532,125,0,0
809,-29,0,121,182,535,61,0,20
396,-30.2,0,290,280,290,10,0,40
427,-29.6,0,255,323,274,10,0,10
436,-29.4,0,303,293,303,10,0,40
46,-30.3,0,213,65,250,130,0,37
373,-30.3,0,537,175,144,21,0,10
313,-31.3,0,306,265,296,10,0,0
318,-30.6,0,163,255,123,20,0,275
489,-30.5,0,227,299,227,227,0,0
877,-24.3,0,260,323,146,229,0,0
968,-25.4,0,52,94,115,698,0,10
285,-30.9,0,163,276,143,10,0,92
2746,6.2,0,471,0,115,29,9,0
2664,6,0,253,0,131,33,0,0
2551,7.6,11,231,0,0,231,0,0
2490,5.7,0,258,0,10,670,0,52
2475,5.7,0,480,0,10,469,0,31
2469,5.6,0,620,0,10,310,0,50
2442,5.5,0,697,0,10,20,0,273
2378,5.2,10,908,62,10,0,0,0
2448,5.2,0,842,0,10,21,0,116
2396,5.1,0,807,0,0,10,0,173
2442,5.1,11,956,0,11,11,0,11
2274,4.5,0,730,0,0,0,0,260
2114,3.9,10,808,0,10,10,0,152
1039,-0.4,52,834,0,10,52,0,52
980,-0.9,253,455,0,10,101,10,152
759,-1.9,10,858,0,0,10,10,82
2105,3.6,10,420,0,0,0,10,550
2108,3.6,0,859,0,0,0,0,121
2472,5.7,0,136,0,31,716,0,11
2120,3.6,10,919,0,0,10,0,51
2189,3.8,0,888,0,0,10,0,82
2319,4.3,10,558,0,0,10,93,299
2554,4.8,10,163,0,0,10,51,766
2601,4.7,11,408,0,11,54,108,375
2601,4.7,0,374,0,0,10,30,576
2552,4.5,0,505,0,0,21,126,316
2481,4.4,0,124,0,0,10,52,804
2634,4.5,22,326,0,22,22,22,564
2741,4.4,0,521,0,0,10,20,419
2677,3.9,0,796,0,0,10,22,151
2624,3.7,0,786,0,0,10,10,184
2493,3.1,0,756,0,0,10,0,204
2525,3,11,778,0,0,11,11,132
2385,2.4,0,656,0,0,32,10,260
1176,-2.7,12,576,0,0,22,12,299
1214,-2.8,74,310,0,14,176,14,294
1489,-1.6,65,325,0,39,195,13,259
1226,-2.9,50,85,0,17,762,17,17
1025,-3.9,202,67,0,67,554,0,40
901,-4.7,150,11,0,43,763,0,21
1552,-1.8,121,25,0,0,782,0,12
1567,-1.9,0,20,0,0,920,0,30
1594,-1.9,21,10,0,0,916,0,10
1640,-1.9,10,22,0,10,745,0,54
1689,-2,22,10,0,10,484,0,108
1841,-1.5,21,11,0,11,571,0,54
1867,-1.6,0,11,0,11,129,0,118
1892,-1.7,11,11,0,11,269,0,54
1917,-1.7,10,21,0,10,277,0,74
1679,-2.9,10,32,0,10,156,0,114
1085,-3.5,34,644,0,0,166,0,111
0,-13.9,33,703,0,0,109,0,109
0,-13.9,32,73,0,0,250,0,32
0,-13.9,25,398,0,12,289,0,180
98,-10.5,216,472,0,0,189,0,68
101,-10.5,306,192,0,39,192,0,114
3,-12.2,46,394,0,15,394,0,76
132,-10.3,59,306,0,12,471,0,118
104,-10.5,76,217,0,11,217,0,54
660,-22,20,41,61,562,245,10,20
726,-18.3,0,10,0,101,869,0,10
891,-23.8,0,30,20,202,738,0,0
0,-35.8,0,80,159,284,239,0,57
485,-30.3,0,363,284,235,0,0,20
443,-31.1,0,444,323,172,0,0,10
620,-25.8,0,255,214,357,10,0,41
625,-26.1,0,214,204,418,0,0,10
611,-25.7,0,253,364,273,0,0,40
1985,-9.8,0,125,125,0,225,416,0
1980,-9.8,3,168,165,0,209,250,38
1945,-10.2,0,71,99,11,497,69,18
1974,-9.8,0,84,141,2,436,178,30
1977,-9.9,0,45,121,5,539,138,7
1977,-9.9,0,75,122,0,597,93,8
1931,-10.2,7,7,243,4,304,53,14
1980,-9.8,7,49,155,2,490,159,12
1941,-10.1,6,200,127,25,360,90,19
1982,-10,0,46,133,6,523,135,25
1930,-10.1,0,39,260,4,324,73,32
1953,-10,2,58,127,6,578,82,17
1938,-10.2,4,464,78,0,281,45,11
1965,-9.9,0,92,173,2,386,177,18
1970,-9.9,0,27,64,3,527,147,24
1977,-9.9,2,125,120,0,352,185,24
1977,-9.9,0,36,132,5,464,199,28
1939,-10.3,0,6,88,0,190,218,28
1953,-10,0,292,85,4,439,30,18
1958,-10,0,39,170,2,380,79,79
1920,-10.1,6,124,203,6,235,109,47
1947,-10,8,57,112,5,522,152,18
1977,-9.9,0,14,83,4,216,577,50
1985,-9.8,0,49,76,0,609,142,5
1974,-9.8,2,45,87,0,507,236,18
1947,-10,3,17,140,6,526,115,26
1926,-10.2,7,21,336,0,191,99,17
1978,-10,3,23,143,0,108,211,18
1982,-10,8,5,83,3,685,109,24
1982,-10,2,24,113,5,593,97,0
1947,-10,0,5,129,5,415,154,74
1919,-10,3,12,223,19,325,111,12
1935,-10.2,0,33,158,0,205,79,23
1935,-10.1,0,74,149,11,324,172,41
1935,-10.2,3,64,324,3,173,81,17
1971,-9.9,0,127,40,3,575,77,55
1974,-9.9,7,64,138,7,350,254,32
1942,-10.2,4,43,133,0,480,90,11
1950,-9.9,2,59,106,5,477,78,91
1930,-10.1,0,69,333,11,275,58,0
1923,-10.1,9,33,104,11,570,52,5
1968,-9.9,5,55,88,0,574,144,28
1920,-10.1,0,20,309,0,135,104,10
1942,-10.2,4,52,169,22,415,83,19
1942,-10.2,8,14,157,0,390,116,18
1945,-10.2,0,159,90,2,413,64,23
1935,-10.2,4,0,135,4,135,51,30
1977,-9.9,3,39,155,11,422,142,13
1947,-10,0,27,204,6,406,154,30
1982,-10,0,21,70,2,654,109,73
1938,-10.2,8,112,187,8,272,91,21
1947,-10,2,50,140,4,419,158,18
1985,-9.8,5,42,131,12,326,260,21
1923,-10,12,115,201,7,221,82,5
1968,-9.9,0,3,53,6,494,122,58
1934,-10.3,3,38,232,13,187,129,7
1978,-10,0,19,159,3,302,127,25
1935,-10.2,0,33,267,0,209,93,54
1977,-9.9,0,32,128,14,440,221,19
1919,-10,0,6,330,8,209,69,11
1923,-10,9,11,371,6,365,59,24
1970,-10,0,12,71,0,540,132,14
1953,-10,0,52,174,7,455,117,19
1970,-9.9,2,50,85,9,639,101,19
1933,-10,0,26,531,3,225,67,10
1926,-10.2,0,0,339,6,205,61,9
1953,-10,0,36,126,0,555,117,9
1940,-10.2,4,206,81,6,213,50,131
1974,-9.9,0,39,119,0,351,228,39
1934,-10.3,0,14,312,5,298,113,0
1962,-9.9,0,138,75,12,511,98,27
1931,-10.3,0,6,336,3,318,95,18
1931,-10.3,7,50,216,12,276,86,10
1934,-10.3,4,105,393,4,149,109,30
1945,-10.3,0,45,341,2,143,107,20
1928,-10.2,2,32,340,2,223,87,14
1919,-10,0,37,359,13,241,108,21
1977,-9.9,0,61,99,11,526,164,13
1935,-10.2,0,59,238,8,388,89,42
1933,-10,5,64,191,8,463,100,29
1961,-10,2,73,140,6,472,161,20
1944,-10,3,33,115,8,506,194,19
1928,-10.2,2,115,249,5,333,81,19
1934,-10.3,0,41,266,6,266,108,20
1936,-10,2,45,209,5,310,240,41
1980,-9.8,0,55,154,3,446,168,11
1980,-9.8,0,162,269,6,218,181,38
2322,-9.8,0,125,82,0,48,245,188
2380,-10,0,10,165,10,77,264,135
2368,-10,0,4,154,0,117,154,309
2211,-10.6,0,130,94,0,76,58,269
2312,-10.6,0,289,41,4,124,143,175
2310,-10.6,0,34,109,40,210,210,75
2249,-11,0,50,146,4,125,283,150
2220,-10.8,4,121,104,13,324,203,78
2223,-11.1,5,47,68,10,194,267,120
2205,-11.1,0,122,113,0,132,245,127
2109,-11.9,0,34,123,3,278,123,182
1675,-12.2,4,33,164,55,488,91,15
1638,-12.3,9,32,281,62,474,40,17
1638,-12.3,7,37,369,3,416,33,22
1636,-12.2,11,45,208,42,478,86,26
1571,-12.1,3,47,444,26,249,74,31
1610,-11.6,20,73,389,40,237,44,20
1651,-11,15,90,275,15,306,113,41
1636,-12,30,30,256,15,440,75,33
1641,-11.7,4,57,348,14,137,123,105
1676,-11.8,17,26,369,42,335,21,118
1705,-12,12,35,332,47,391,67,24
